fixture_id,season_id,competition_id,competition_name,competition_level,competition_group,fixture_phase,matchday,round_label,fixture_date,kickoff_time_local,home_team_id,home_team_name_source,away_team_id,away_team_name_source,home_score,away_score,result_status,venue_id,venue_name_source,attendance,referee,match_report_url,rfef_acta_url,laliga_match_url,source_system,source_url,source_retrieved_at,data_confidence,notes
2025-26_PRIMERA_FEDERACION_GRUPO_1_J9_ARENAS_CLUB_v_CD_GUADALAJARA,2025-26,PRIMERA_FEDERACION,Primera Federación,3,Grupo 1,regular_season,9,Jornada 9,2025-10-25,16:15,ARENAS_CLUB,Arenas Club,CD_GUADALAJARA,CD Guadalajara,3,0,played,,Campo Municipal de Gobela - Hierba Artificial,,"Gòdia Solé, Pol",,,,RFEF,https://resultados.rfef.es/pnfg/NPcd/NFG_CmpJornada?cod_primaria=1000120&CodTemporada=21&CodJornada=9&CodCompeticion=23289295&CodGrupo=23289296,2026-05-30T11:28:33.668274+00:00,high,Generated by clean Primera Federación RFEF extractor.
2025-26_PRIMERA_FEDERACION_GRUPO_1_J9_CP_CACERENO_v_OURENSE_CF,2025-26,PRIMERA_FEDERACION,Primera Federación,3,Grupo 1,regular_season,9,Jornada 9,2025-10-25,16:15,CP_CACERENO,CP Cacereño,OURENSE_CF,Ourense CF,0,0,played,,Estadio Principe Felipe - Hierba Natural,,"Palomares Gutiérrez, José Antonio",,,,RFEF,https://resultados.rfef.es/pnfg/NPcd/NFG_CmpJornada?cod_primaria=1000120&CodTemporada=21&CodJornada=9&CodCompeticion=23289295&CodGrupo=23289296,2026-05-30T11:28:33.668274+00:00,high,Generated by clean Primera Federación RFEF extractor.
2025-26_PRIMERA_FEDERACION_GRUPO_1_J9_CF_TALAVERA_DE_LA_REINA_v_CLUB_ATLETICO_OSASUNA_B,2025-26,PRIMERA_FEDERACION,Primera Federación,3,Grupo 1,regular_season,9,Jornada 9,2025-10-25,18:30,CF_TALAVERA_DE_LA_REINA,CF Talavera de La Reina,CLUB_ATLETICO_OSASUNA_B,"Club Atlético Osasuna ""B""",2,,scheduled,,Estadio Municipal El Prado - Hierba Natural,,"Martínez Montalbán, José David",,,,RFEF,https://resultados.rfef.es/pnfg/NPcd/NFG_CmpJornada?cod_primaria=1000120&CodTemporada=21&CodJornada=9&CodCompeticion=23289295&CodGrupo=23289296,2026-05-30T11:28:33.668274+00:00,high,Generated by clean Primera Federación RFEF extractor.
2025-26_PRIMERA_FEDERACION_GRUPO_1_J9_REAL_MADRID_CASTILLA_v_REAL_AVILES_INDUSTRIAL,2025-26,PRIMERA_FEDERACION,Primera Federación,3,Grupo 1,regular_season,9,Jornada 9,2025-10-25,21:00,REAL_MADRID_CASTILLA,Real Madrid Castilla,REAL_AVILES_INDUSTRIAL,Real Avilés Industrial,,0,scheduled,,Estadio Alfredo Di Stéfano - Hierba Natural,,"Cánovas García-Villarrubia, Álvaro",,,,RFEF,https://resultados.rfef.es/pnfg/NPcd/NFG_CmpJornada?cod_primaria=1000120&CodTemporada=21&CodJornada=9&CodCompeticion=23289295&CodGrupo=23289296,2026-05-30T11:28:33.668274+00:00,high,Generated by clean Primera Federación RFEF extractor.
2025-26_PRIMERA_FEDERACION_GRUPO_1_J9_CD_ARENTEIRO_v_PONTEVEDRA_CF,2025-26,PRIMERA_FEDERACION,Primera Federación,3,Grupo 1,regular_season,9,Jornada 9,2025-10-26,12:00,CD_ARENTEIRO,CD Arenteiro,PONTEVEDRA_CF,Pontevedra CF,,,scheduled,,Campo Municipal de Espiñedo - Hierba Natural,,"Crespo Puente, Francisco",,,,RFEF,https://resultados.rfef.es/pnfg/NPcd/NFG_CmpJornada?cod_primaria=1000120&CodTemporada=21&CodJornada=9&CodCompeticion=23289295&CodGrupo=23289296,2026-05-30T11:28:33.668274+00:00,high,Generated by clean Primera Federación RFEF extractor.
2025-26_PRIMERA_FEDERACION_GRUPO_1_J9_UNIONISTAS_DE_SALAMANCA_CF_v_CD_LUGO,2025-26,PRIMERA_FEDERACION,Primera Federación,3,Grupo 1,regular_season,9,Jornada 9,2025-10-26,16:00,UNIONISTAS_DE_SALAMANCA_CF,Unionistas de Salamanca CF,CD_LUGO,CD Lugo,,,scheduled,,Estadio Municipal Reina Sofía - Hierba Natural,,"Ruiz Álvarez, Jaime",,,,RFEF,https://resultados.rfef.es/pnfg/NPcd/NFG_CmpJornada?cod_primaria=1000120&CodTemporada=21&CodJornada=9&CodCompeticion=23289295&CodGrupo=23289296,2026-05-30T11:28:33.668274+00:00,high,Generated by clean Primera Federación RFEF extractor.
2025-26_PRIMERA_FEDERACION_GRUPO_1_J9_ZAMORA_CF_v_ATHLETIC_CLUB_B,2025-26,PRIMERA_FEDERACION,Primera Federación,3,Grupo 1,regular_season,9,Jornada 9,2025-10-26,18:15,ZAMORA_CF,Zamora CF,ATHLETIC_CLUB_B,"Athletic Club ""B""",,,scheduled,,Estadio Ruta de la Plata - Hierba Natural,,"Juncal Moreira, Álvaro",,,,RFEF,https://resultados.rfef.es/pnfg/NPcd/NFG_CmpJornada?cod_primaria=1000120&CodTemporada=21&CodJornada=9&CodCompeticion=23289295&CodGrupo=23289296,2026-05-30T11:28:33.668274+00:00,high,Generated by clean Primera Federación RFEF extractor.
2025-26_PRIMERA_FEDERACION_GRUPO_1_J10_CD_LUGO_v_BARAKALDO_CF,2025-26,PRIMERA_FEDERACION,Primera Federación,3,Grupo 1,regular_season,10,Jornada 10,2025-10-31,19:00,CD_LUGO,CD Lugo,BARAKALDO_CF,Barakaldo CF,2,2,played,,Estadio Anxo Carro - Hierba Natural,,"Cueto Amigo, Guillermo",,,,RFEF,https://resultados.rfef.es/pnfg/NPcd/NFG_CmpJornada?cod_primaria=1000120&CodTemporada=21&CodJornada=10&CodCompeticion=23289295&CodGrupo=23289296,2026-05-30T11:28:33.668274+00:00,high,Generated by clean Primera Federación RFEF extractor.
2025-26_PRIMERA_FEDERACION_GRUPO_1_J10_PONTEVEDRA_CF_v_ZAMORA_CF,2025-26,PRIMERA_FEDERACION,Primera Federación,3,Grupo 1,regular_season,10,Jornada 10,2025-11-01,14:00,PONTEVEDRA_CF,Pontevedra CF,ZAMORA_CF,Zamora CF,,,scheduled,,Estadio Municipal de Pasarón - Hierba Natural,,"Velasco Arbaiza, Aimar",,,,RFEF,https://resultados.rfef.es/pnfg/NPcd/NFG_CmpJornada?cod_primaria=1000120&CodTemporada=21&CodJornada=10&CodCompeticion=23289295&CodGrupo=23289296,2026-05-30T11:28:33.668274+00:00,high,Generated by clean Primera Federación RFEF extractor.
2025-26_PRIMERA_FEDERACION_GRUPO_1_J10_ATHLETIC_CLUB_B_v_UNIONISTAS_DE_SALAMANCA_CF,2025-26,PRIMERA_FEDERACION,Primera Federación,3,Grupo 1,regular_season,10,Jornada 10,2025-11-01,16:00,ATHLETIC_CLUB_B,"Athletic Club ""B""",UNIONISTAS_DE_SALAMANCA_CF,Unionistas de Salamanca CF,0,0,played,,Instalaciones Deportivas de Lezama - Hierba Natural,,"Rius Riu, Gerard",,,,RFEF,https://resultados.rfef.es/pnfg/NPcd/NFG_CmpJornada?cod_primaria=1000120&CodTemporada=21&CodJornada=10&CodCompeticion=23289295&CodGrupo=23289296,2026-05-30T11:28:33.668274+00:00,high,Generated by clean Primera Federación RFEF extractor.
2025-26_PRIMERA_FEDERACION_GRUPO_1_J10_CD_GUADALAJARA_v_AD_MERIDA,2025-26,PRIMERA_FEDERACION,Primera Federación,3,Grupo 1,regular_season,10,Jornada 10,2025-11-01,16:00,CD_GUADALAJARA,CD Guadalajara,AD_MERIDA,AD Mérida,0,,scheduled,,Estadio Pedro Escartín - Hierba Natural,,"Bárcenas Torres, Millán",,,,RFEF,https://resultados.rfef.es/pnfg/NPcd/NFG_CmpJornada?cod_primaria=1000120&CodTemporada=21&CodJornada=10&CodCompeticion=23289295&CodGrupo=23289296,2026-05-30T11:28:33.668274+00:00,high,Generated by clean Primera Federación RFEF extractor.
2025-26_PRIMERA_FEDERACION_GRUPO_1_J10_CLUB_ATLETICO_OSASUNA_B_v_RC_CELTA_FORTUNA,2025-26,PRIMERA_FEDERACION,Primera Federación,3,Grupo 1,regular_season,10,Jornada 10,2025-11-01,18:00,CLUB_ATLETICO_OSASUNA_B,"Club Atlético Osasuna ""B""",RC_CELTA_FORTUNA,RC Celta Fortuna,1,,scheduled,,Instalaciones de Tajonar H1 - Hierba Natural,,"Pozueta Rodríguez, Manuel",,,,RFEF,https://resultados.rfef.es/pnfg/NPcd/NFG_CmpJornada?cod_primaria=1000120&CodTemporada=21&CodJornada=10&CodCompeticion=23289295&CodGrupo=23289296,2026-05-30T11:28:33.668274+00:00,high,Generated by clean Primera Federación RFEF extractor.
2025-26_PRIMERA_FEDERACION_GRUPO_1_J10_RACING_CLUB_FERROL_v_CD_TENERIFE,2025-26,PRIMERA_FEDERACION,Primera Federación,3,Grupo 1,regular_season,10,Jornada 10,2025-11-01,18:30,RACING_CLUB_FERROL,Racing Club Ferrol,CD_TENERIFE,CD Tenerife,0,,scheduled,,Campo Municipal A Malata - Hierba Natural,,"Rodríguez Recio, Álvaro",,,,RFEF,https://resultados.rfef.es/pnfg/NPcd/NFG_CmpJornada?cod_primaria=1000120&CodTemporada=21&CodJornada=10&CodCompeticion=23289295&CodGrupo=23289296,2026-05-30T11:28:33.668274+00:00,high,Generated by clean Primera Federación RFEF extractor.
2025-26_PRIMERA_FEDERACION_GRUPO_1_J10_OURENSE_CF_v_ARENAS_CLUB,2025-26,PRIMERA_FEDERACION,Primera Federación,3,Grupo 1,regular_season,10,Jornada 10,2025-11-02,16:10,OURENSE_CF,Ourense CF,ARENAS_CLUB,Arenas Club,,,scheduled,,Estadio de O Couto - Hierba Natural,,"Broncano Suárez, Víctor Manuel",,,,RFEF,https://resultados.rfef.es/pnfg/NPcd/NFG_CmpJornada?cod_primaria=1000120&CodTemporada=21&CodJornada=10&CodCompeticion=23289295&CodGrupo=23289296,2026-05-30T11:28:33.668274+00:00,high,Generated by clean Primera Federación RFEF extractor.
2025-26_PRIMERA_FEDERACION_GRUPO_1_J10_REAL_MADRID_CASTILLA_v_CF_TALAVERA_DE_LA_REINA,2025-26,PRIMERA_FEDERACION,Primera Federación,3,Grupo 1,regular_season,10,Jornada 10,2025-11-02,18:15,REAL_MADRID_CASTILLA,Real Madrid Castilla,CF_TALAVERA_DE_LA_REINA,CF Talavera de La Reina,1,,scheduled,,Estadio Alfredo Di Stéfano - Hierba Natural,,"Pardeiro Puente, José Alberto",,,,RFEF,https://resultados.rfef.es/pnfg/NPcd/NFG_CmpJornada?cod_primaria=1000120&CodTemporada=21&CodJornada=10&CodCompeticion=23289295&CodGrupo=23289296,2026-05-30T11:28:33.668274+00:00,high,Generated by clean Primera Federación RFEF extractor.
2025-26_PRIMERA_FEDERACION_GRUPO_1_J10_REAL_AVILES_INDUSTRIAL_v_CD_ARENTEIRO,2025-26,PRIMERA_FEDERACION,Primera Federación,3,Grupo 1,regular_season,10,Jornada 10,2025-11-02,18:15,REAL_AVILES_INDUSTRIAL,Real Avilés Industrial,CD_ARENTEIRO,CD Arenteiro,,,scheduled,,Estadio Municipal Román Suárez Puerta,,"Conejero Sánchez, Guillermo",,,,RFEF,https://resultados.rfef.es/pnfg/NPcd/NFG_CmpJornada?cod_primaria=1000120&CodTemporada=21&CodJornada=10&CodCompeticion=23289295&CodGrupo=23289296,2026-05-30T11:28:33.668274+00:00,high,Generated by clean Primera Federación RFEF extractor.
2025-26_PRIMERA_FEDERACION_GRUPO_1_J10_SD_PONFERRADINA_v_CP_CACERENO,2025-26,PRIMERA_FEDERACION,Primera Federación,3,Grupo 1,regular_season,10,Jornada 10,2025-11-02,18:15,SD_PONFERRADINA,SD Ponferradina,CP_CACERENO,CP Cacereño,,0,scheduled,,Estadio Municipal El Toralín - Hierba Natural,,"Figueiredo Comesaña, Javier",,,,RFEF,https://resultados.rfef.es/pnfg/NPcd/NFG_CmpJornada?cod_primaria=1000120&CodTemporada=21&CodJornada=10&CodCompeticion=23289295&CodGrupo=23289296,2026-05-30T11:28:33.668274+00:00,high,Generated by clean Primera Federación RFEF extractor.
2025-26_PRIMERA_FEDERACION_GRUPO_1_J11_RC_CELTA_FORTUNA_v_CF_TALAVERA_DE_LA_REINA,2025-26,PRIMERA_FEDERACION,Primera Federación,3,Grupo 1,regular_season,11,Jornada 11,2025-11-08,16:00,RC_CELTA_FORTUNA,RC Celta Fortuna,CF_TALAVERA_DE_LA_REINA,CF Talavera de La Reina,4,,scheduled,,Estadio Municipal de Barreiro - Hierba Natural,,"García Arriola, Ekaitz Ikiñi",,,,RFEF,https://resultados.rfef.es/pnfg/NPcd/NFG_CmpJornada?cod_primaria=1000120&CodTemporada=21&CodJornada=11&CodCompeticion=23289295&CodGrupo=23289296,2026-05-30T11:28:33.668274+00:00,high,Generated by clean Primera Federación RFEF extractor.
2025-26_PRIMERA_FEDERACION_GRUPO_1_J11_CD_ARENTEIRO_v_RACING_CLUB_FERROL,2025-26,PRIMERA_FEDERACION,Primera Federación,3,Grupo 1,regular_season,11,Jornada 11,2025-11-08,16:15,CD_ARENTEIRO,CD Arenteiro,RACING_CLUB_FERROL,Racing Club Ferrol,,,scheduled,,Campo Municipal de Espiñedo - Hierba Natural,,"García Riesgo, Francisco",,,,RFEF,https://resultados.rfef.es/pnfg/NPcd/NFG_CmpJornada?cod_primaria=1000120&CodTemporada=21&CodJornada=11&CodCompeticion=23289295&CodGrupo=23289296,2026-05-30T11:28:33.668274+00:00,high,Generated by clean Primera Federación RFEF extractor.
2025-26_PRIMERA_FEDERACION_GRUPO_1_J11_CD_TENERIFE_v_ATHLETIC_CLUB_B,2025-26,PRIMERA_FEDERACION,Primera Federación,3,Grupo 1,regular_season,11,Jornada 11,2025-11-08,17:30,CD_TENERIFE,CD Tenerife,ATHLETIC_CLUB_B,"Athletic Club ""B""",,1,scheduled,,Estadio Heliodoro Rodríguez López - Hierba Natural,,"De Santisteban Adame, Ignacio",,,,RFEF,https://resultados.rfef.es/pnfg/NPcd/NFG_CmpJornada?cod_primaria=1000120&CodTemporada=21&CodJornada=11&CodCompeticion=23289295&CodGrupo=23289296,2026-05-30T11:28:33.668274+00:00,high,Generated by clean Primera Federación RFEF extractor.
2025-26_PRIMERA_FEDERACION_GRUPO_1_J11_UNIONISTAS_DE_SALAMANCA_CF_v_PONTEVEDRA_CF,2025-26,PRIMERA_FEDERACION,Primera Federación,3,Grupo 1,regular_season,11,Jornada 11,2025-11-08,18:00,UNIONISTAS_DE_SALAMANCA_CF,Unionistas de Salamanca CF,PONTEVEDRA_CF,Pontevedra CF,1,,scheduled,,Estadio Municipal Reina Sofía - Hierba Natural,,"Ramo Andrés, Armando",,,,RFEF,https://resultados.rfef.es/pnfg/NPcd/NFG_CmpJornada?cod_primaria=1000120&CodTemporada=21&CodJornada=11&CodCompeticion=23289295&CodGrupo=23289296,2026-05-30T11:28:33.668274+00:00,high,Generated by clean Primera Federación RFEF extractor.
2025-26_PRIMERA_FEDERACION_GRUPO_1_J11_ARENAS_CLUB_v_CLUB_ATLETICO_OSASUNA_B,2025-26,PRIMERA_FEDERACION,Primera Federación,3,Grupo 1,regular_season,11,Jornada 11,2025-11-08,21:00,ARENAS_CLUB,Arenas Club,CLUB_ATLETICO_OSASUNA_B,"Club Atlético Osasuna ""B""",,,scheduled,,Campo Municipal de Gobela - Hierba Artificial,,"Oreiro Hermida, Pedro",,,,RFEF,https://resultados.rfef.es/pnfg/NPcd/NFG_CmpJornada?cod_primaria=1000120&CodTemporada=21&CodJornada=11&CodCompeticion=23289295&CodGrupo=23289296,2026-05-30T11:28:33.668274+00:00,high,Generated by clean Primera Federación RFEF extractor.
2025-26_PRIMERA_FEDERACION_GRUPO_1_J11_AD_MERIDA_v_REAL_MADRID_CASTILLA,2025-26,PRIMERA_FEDERACION,Primera Federación,3,Grupo 1,regular_season,11,Jornada 11,2025-11-09,12:00,AD_MERIDA,AD Mérida,REAL_MADRID_CASTILLA,Real Madrid Castilla,,,scheduled,,Estadio Romano José Fouto - Hierba Natural,,"Ruipérez Marín, Rubén",,,,RFEF,https://resultados.rfef.es/pnfg/NPcd/NFG_CmpJornada?cod_primaria=1000120&CodTemporada=21&CodJornada=11&CodCompeticion=23289295&CodGrupo=23289296,2026-05-30T11:28:33.668274+00:00,high,Generated by clean Primera Federación RFEF extractor.
2025-26_PRIMERA_FEDERACION_GRUPO_1_J11_CP_CACERENO_v_REAL_AVILES_INDUSTRIAL,2025-26,PRIMERA_FEDERACION,Primera Federación,3,Grupo 1,regular_season,11,Jornada 11,2025-11-09,16:02,CP_CACERENO,CP Cacereño,REAL_AVILES_INDUSTRIAL,Real Avilés Industrial,,,scheduled,,Estadio Principe Felipe - Hierba Natural,,"Holgueras Castellanos, Néstor",,,,RFEF,https://resultados.rfef.es/pnfg/NPcd/NFG_CmpJornada?cod_primaria=1000120&CodTemporada=21&CodJornada=11&CodCompeticion=23289295&CodGrupo=23289296,2026-05-30T11:28:33.668274+00:00,high,Generated by clean Primera Federación RFEF extractor.
2025-26_PRIMERA_FEDERACION_GRUPO_1_J11_BARAKALDO_CF_v_SD_PONFERRADINA,2025-26,PRIMERA_FEDERACION,Primera Federación,3,Grupo 1,regular_season,11,Jornada 11,2025-11-09,18:15,BARAKALDO_CF,Barakaldo CF,SD_PONFERRADINA,SD Ponferradina,,,scheduled,,Nuevo Estadio Lasesarre,,"Crespo Puente, Francisco",,,,RFEF,https://resultados.rfef.es/pnfg/NPcd/NFG_CmpJornada?cod_primaria=1000120&CodTemporada=21&CodJornada=11&CodCompeticion=23289295&CodGrupo=23289296,2026-05-30T11:28:33.668274+00:00,high,Generated by clean Primera Federación RFEF extractor.
2025-26_PRIMERA_FEDERACION_GRUPO_1_J11_CD_GUADALAJARA_v_CD_LUGO,2025-26,PRIMERA_FEDERACION,Primera Federación,3,Grupo 1,regular_season,11,Jornada 11,2025-11-09,18:15,CD_GUADALAJARA,CD Guadalajara,CD_LUGO,CD Lugo,,,scheduled,,Estadio Pedro Escartín - Hierba Natural,,"Aranda Delgado, José María",,,,RFEF,https://resultados.rfef.es/pnfg/NPcd/NFG_CmpJornada?cod_primaria=1000120&CodTemporada=21&CodJornada=11&CodCompeticion=23289295&CodGrupo=23289296,2026-05-30T11:28:33.668274+00:00,high,Generated by clean Primera Federación RFEF extractor.
2025-26_PRIMERA_FEDERACION_GRUPO_1_J11_ZAMORA_CF_v_OURENSE_CF,2025-26,PRIMERA_FEDERACION,Primera Federación,3,Grupo 1,regular_season,11,Jornada 11,2025-11-12,20:30,ZAMORA_CF,Zamora CF,OURENSE_CF,Ourense CF,,0,scheduled,,Estadio Ruta de la Plata - Hierba Natural,,"Morona del Campo, Luis Enrique",,,,RFEF,https://resultados.rfef.es/pnfg/NPcd/NFG_CmpJornada?cod_primaria=1000120&CodTemporada=21&CodJornada=11&CodCompeticion=23289295&CodGrupo=23289296,2026-05-30T11:28:33.668274+00:00,high,Generated by clean Primera Federación RFEF extractor.
2025-26_PRIMERA_FEDERACION_GRUPO_1_J12_REAL_AVILES_INDUSTRIAL_v_ARENAS_CLUB,2025-26,PRIMERA_FEDERACION,Primera Federación,3,Grupo 1,regular_season,12,Jornada 12,2025-11-14,21:15,REAL_AVILES_INDUSTRIAL,Real Avilés Industrial,ARENAS_CLUB,Arenas Club,0,,scheduled,,Estadio Municipal Román Suárez Puerta,,"Rodríguez Recio, Álvaro",,,,RFEF,https://resultados.rfef.es/pnfg/NPcd/NFG_CmpJornada?cod_primaria=1000120&CodTemporada=21&CodJornada=12&CodCompeticion=23289295&CodGrupo=23289296,2026-05-30T11:28:33.668274+00:00,high,Generated by clean Primera Federación RFEF extractor.
2025-26_PRIMERA_FEDERACION_GRUPO_1_J12_REAL_MADRID_CASTILLA_v_CP_CACERENO,2025-26,PRIMERA_FEDERACION,Primera Federación,3,Grupo 1,regular_season,12,Jornada 12,2025-11-15,14:00,REAL_MADRID_CASTILLA,Real Madrid Castilla,CP_CACERENO,CP Cacereño,,,scheduled,,Estadio Alfredo Di Stéfano - Hierba Natural,,"Juncal Moreira, Álvaro",,,,RFEF,https://resultados.rfef.es/pnfg/NPcd/NFG_CmpJornada?cod_primaria=1000120&CodTemporada=21&CodJornada=12&CodCompeticion=23289295&CodGrupo=23289296,2026-05-30T11:28:33.668274+00:00,high,Generated by clean Primera Federación RFEF extractor.
2025-26_PRIMERA_FEDERACION_GRUPO_1_J12_CLUB_ATLETICO_OSASUNA_B_v_BARAKALDO_CF,2025-26,PRIMERA_FEDERACION,Primera Federación,3,Grupo 1,regular_season,12,Jornada 12,2025-11-15,16:00,CLUB_ATLETICO_OSASUNA_B,"Club Atlético Osasuna ""B""",BARAKALDO_CF,Barakaldo CF,,,scheduled,,Instalaciones de Tajonar H1 - Hierba Natural,,"Ruiz Álvarez, Jaime",,,,RFEF,https://resultados.rfef.es/pnfg/NPcd/NFG_CmpJornada?cod_primaria=1000120&CodTemporada=21&CodJornada=12&CodCompeticion=23289295&CodGrupo=23289296,2026-05-30T11:28:33.668274+00:00,high,Generated by clean Primera Federación RFEF extractor.
2025-26_PRIMERA_FEDERACION_GRUPO_1_J12_PONTEVEDRA_CF_v_AD_MERIDA,2025-26,PRIMERA_FEDERACION,Primera Federación,3,Grupo 1,regular_season,12,Jornada 12,2025-11-15,16:15,PONTEVEDRA_CF,Pontevedra CF,AD_MERIDA,AD Mérida,,1,scheduled,,Estadio Municipal de Pasarón - Hierba Natural,,"López Jiménez, David",,,,RFEF,https://resultados.rfef.es/pnfg/NPcd/NFG_CmpJornada?cod_primaria=1000120&CodTemporada=21&CodJornada=12&CodCompeticion=23289295&CodGrupo=23289296,2026-05-30T11:28:33.668274+00:00,high,Generated by clean Primera Federación RFEF extractor.
2025-26_PRIMERA_FEDERACION_GRUPO_1_J12_CD_TENERIFE_v_RC_CELTA_FORTUNA,2025-26,PRIMERA_FEDERACION,Primera Federación,3,Grupo 1,regular_season,12,Jornada 12,2025-11-15,20:00,CD_TENERIFE,CD Tenerife,RC_CELTA_FORTUNA,RC Celta Fortuna,,,scheduled,,Estadio Heliodoro Rodríguez López - Hierba Natural,,"Rivera Olmedo, Olatz",,,,RFEF,https://resultados.rfef.es/pnfg/NPcd/NFG_CmpJornada?cod_primaria=1000120&CodTemporada=21&CodJornada=12&CodCompeticion=23289295&CodGrupo=23289296,2026-05-30T11:28:33.668274+00:00,high,Generated by clean Primera Federación RFEF extractor.
2025-26_PRIMERA_FEDERACION_GRUPO_1_J12_SD_PONFERRADINA_v_CD_LUGO,2025-26,PRIMERA_FEDERACION,Primera Federación,3,Grupo 1,regular_season,12,Jornada 12,2025-11-15,20:00,SD_PONFERRADINA,SD Ponferradina,CD_LUGO,CD Lugo,,,scheduled,,Estadio Municipal El Toralín - Hierba Natural,,"Conejero Sánchez, Guillermo",,,,RFEF,https://resultados.rfef.es/pnfg/NPcd/NFG_CmpJornada?cod_primaria=1000120&CodTemporada=21&CodJornada=12&CodCompeticion=23289295&CodGrupo=23289296,2026-05-30T11:28:33.668274+00:00,high,Generated by clean Primera Federación RFEF extractor.
2025-26_PRIMERA_FEDERACION_GRUPO_1_J12_OURENSE_CF_v_CD_GUADALAJARA,2025-26,PRIMERA_FEDERACION,Primera Federación,3,Grupo 1,regular_season,12,Jornada 12,2025-11-16,16:00,OURENSE_CF,Ourense CF,CD_GUADALAJARA,CD Guadalajara,3,,scheduled,,Estadio de O Couto - Hierba Natural,,"Román Román, Fernando",,,,RFEF,https://resultados.rfef.es/pnfg/NPcd/NFG_CmpJornada?cod_primaria=1000120&CodTemporada=21&CodJornada=12&CodCompeticion=23289295&CodGrupo=23289296,2026-05-30T11:28:33.668274+00:00,high,Generated by clean Primera Federación RFEF extractor.
2025-26_PRIMERA_FEDERACION_GRUPO_1_J12_ATHLETIC_CLUB_B_v_CD_ARENTEIRO,2025-26,PRIMERA_FEDERACION,Primera Federación,3,Grupo 1,regular_season,12,Jornada 12,2025-11-16,18:30,ATHLETIC_CLUB_B,"Athletic Club ""B""",CD_ARENTEIRO,CD Arenteiro,,,scheduled,,Instalaciones Deportivas de Lezama - Hierba Natural,,"Ramo Andrés, Alfredo",,,,RFEF,https://resultados.rfef.es/pnfg/NPcd/NFG_CmpJornada?cod_primaria=1000120&CodTemporada=21&CodJornada=12&CodCompeticion=23289295&CodGrupo=23289296,2026-05-30T11:28:33.668274+00:00,high,Generated by clean Primera Federación RFEF extractor.
2025-26_PRIMERA_FEDERACION_GRUPO_1_J12_CF_TALAVERA_DE_LA_REINA_v_UNIONISTAS_DE_SALAMANCA_CF,2025-26,PRIMERA_FEDERACION,Primera Federación,3,Grupo 1,regular_season,12,Jornada 12,2025-11-16,18:33,CF_TALAVERA_DE_LA_REINA,CF Talavera de La Reina,UNIONISTAS_DE_SALAMANCA_CF,Unionistas de Salamanca CF,0,,scheduled,,Estadio Municipal El Prado - Hierba Natural,,"Gil Soriano, María Eugenia",,,,RFEF,https://resultados.rfef.es/pnfg/NPcd/NFG_CmpJornada?cod_primaria=1000120&CodTemporada=21&CodJornada=12&CodCompeticion=23289295&CodGrupo=23289296,2026-05-30T11:28:33.668274+00:00,high,Generated by clean Primera Federación RFEF extractor.
2025-26_PRIMERA_FEDERACION_GRUPO_1_J12_RACING_CLUB_FERROL_v_ZAMORA_CF,2025-26,PRIMERA_FEDERACION,Primera Federación,3,Grupo 1,regular_season,12,Jornada 12,2025-11-16,18:45,RACING_CLUB_FERROL,Racing Club Ferrol,ZAMORA_CF,Zamora CF,,0,scheduled,,Campo Municipal A Malata - Hierba Natural,,"García Gómez, Manuel",,,,RFEF,https://resultados.rfef.es/pnfg/NPcd/NFG_CmpJornada?cod_primaria=1000120&CodTemporada=21&CodJornada=12&CodCompeticion=23289295&CodGrupo=23289296,2026-05-30T11:28:33.668274+00:00,high,Generated by clean Primera Federación RFEF extractor.
2025-26_PRIMERA_FEDERACION_GRUPO_1_J13_UNIONISTAS_DE_SALAMANCA_CF_v_REAL_MADRID_CASTILLA,2025-26,PRIMERA_FEDERACION,Primera Federación,3,Grupo 1,regular_season,13,Jornada 13,2025-11-21,21:18,UNIONISTAS_DE_SALAMANCA_CF,Unionistas de Salamanca CF,REAL_MADRID_CASTILLA,Real Madrid Castilla,,0,scheduled,,Estadio Municipal Reina Sofía - Hierba Natural,,"Velasco Arbaiza, Aimar",,,,RFEF,https://resultados.rfef.es/pnfg/NPcd/NFG_CmpJornada?cod_primaria=1000120&CodTemporada=21&CodJornada=13&CodCompeticion=23289295&CodGrupo=23289296,2026-05-30T11:28:33.668274+00:00,high,Generated by clean Primera Federación RFEF extractor.
2025-26_PRIMERA_FEDERACION_GRUPO_1_J13_CD_LUGO_v_PONTEVEDRA_CF,2025-26,PRIMERA_FEDERACION,Primera Federación,3,Grupo 1,regular_season,13,Jornada 13,2025-11-22,16:15,CD_LUGO,CD Lugo,PONTEVEDRA_CF,Pontevedra CF,,,scheduled,,Estadio Anxo Carro - Hierba Natural,,"García Arriola, Ekaitz Ikiñi",,,,RFEF,https://resultados.rfef.es/pnfg/NPcd/NFG_CmpJornada?cod_primaria=1000120&CodTemporada=21&CodJornada=13&CodCompeticion=23289295&CodGrupo=23289296,2026-05-30T11:28:33.668274+00:00,high,Generated by clean Primera Federación RFEF extractor.
